"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL"
"ENSG00000259781",2205.41047550418,0.0929867998453345,0.118962977295047,0.622909398090176,0.942408761786439,NA
"ENSG00000270504",50.119052456016,0.0929690558892124,0.316054205267145,0.984477309590226,NA,NA
"ENSG00000165389",3204.25507062401,0.0929303478078845,0.084467369992881,0.841201426045934,0.982568907245543,"SPTSSA"
"ENSG00000096063",9081.83688501659,0.0928715801590351,0.101821272359807,0.340835195532018,0.865034441993665,"SRPK1"
"ENSG00000011465",13.6195307472052,0.0928617163534586,0.389561848452819,0.393287797684825,NA,"DCN"
"ENSG00000129226",21.2348294285759,0.0927531799157281,0.332870804151015,0.37614250932465,NA,"CD68"
"ENSG00000070759",93.4927980417752,0.0926951947312624,0.332715135584769,0.895751504594024,0.987947547035117,"TESK2"
"ENSG00000184967",839.531617096099,0.0926329749528655,0.1588832419736,0.830769644507059,0.982238124770038,"NOC4L"
"ENSG00000270802",10.109762976672,0.0925879921025253,0.35799837739802,0.725538648390533,NA,NA
"ENSG00000268870",82.7749466775782,0.0925527373301265,0.244510695189628,0.434811279454747,0.898320998592561,NA
"ENSG00000177103",729.57251180871,0.092548494445564,0.277660703733678,0.960582128020599,0.99465738135509,"DSCAML1"
"ENSG00000224470",3711.33472962705,0.0925461289385465,0.153199244093957,0.616989378182775,0.941614936840995,"ATXN1L"
"ENSG00000196670",3822.42105860564,0.0924742826591828,0.0998346154385451,0.0622429784605578,0.512272988047816,"ZFP62"
"ENSG00000274315",19.1892893681499,0.0924510210608765,0.340425270250211,0.0507041478932786,NA,NA
"ENSG00000109084",4511.7119472553,0.0924063322008663,0.253395493796816,0.819523859002931,0.980122023011039,"TMEM97"
"ENSG00000198894",3810.40547358571,0.0923515118024572,0.0965328422780835,0.729380458745177,0.966377459480356,"CIPC"
"ENSG00000227908",33.7150475491524,0.0923299459097175,0.29657639685887,0.39919879214339,NA,"IL6ST-DT"
"ENSG00000137054",1507.32293561017,0.0923208986290432,0.181812449411774,0.467390991339353,0.908200401214024,"POLR1E"
"ENSG00000250387",59.1307128626692,0.0923036453076999,0.339632443807338,0.460650537783263,0.905916542949545,NA
"ENSG00000144847",139.453116720391,0.0922854235718786,0.252285893246247,0.118309538766921,0.644871063935623,"IGSF11"
"ENSG00000255710",36.0721322401356,0.0922486191768582,0.289479527873421,0.514840587932507,NA,NA
"ENSG00000250999",106.997048661811,0.0920912208532569,0.285074167532746,0.972219953608943,0.996758354141566,NA
"ENSG00000163312",655.749913377726,0.0920353746213042,0.132692773797406,0.0280849468195295,0.37228035186246,"HELQ"
"ENSG00000180098",1426.0929753351,0.0919020342013604,0.115017186398001,0.539762622837516,0.925948696131023,"TRNAU1AP"
"ENSG00000119383",5836.91014346069,0.0918942882714874,0.124175302517573,0.310709040515293,0.848141903157471,"PTPA"
"ENSG00000121390",2968.78540968996,0.0918720253668673,0.0889325323539484,0.375260898201673,0.878612098249999,"PSPC1"
"ENSG00000114166",2219.40864382954,0.0917723180013358,0.13401614027569,0.00770848328908148,0.197979899480098,"KAT2B"
"ENSG00000151849",3296.3327796628,0.091758039981643,0.150653783760762,0.377095136475698,0.879226233315364,"CENPJ"
"ENSG00000185504",2745.15240826979,0.091749795903903,0.0829796775619557,0.000167012266387653,0.0244106321496954,"FAAP100"
"ENSG00000120158",588.639048137794,0.0916698927468545,0.174877581290611,0.478278148939795,0.910999453943026,"RCL1"
"ENSG00000177613",3473.64296451768,0.0916529578304625,0.0683540863684806,0.273397058905797,0.823668257376931,"CSTF2T"
"ENSG00000100324",2552.96094062576,0.0916274329699316,0.178185163620658,0.323868253351134,0.854199108686797,"TAB1"
"ENSG00000100104",2646.41951896278,0.091433398079074,0.14209484725015,0.84281955500384,0.982634460353779,"SRRD"
"ENSG00000139187",174.322774078012,0.0912510837029029,0.261616679720708,0.501423539454237,0.915723608648623,"KLRG1"
"ENSG00000286388",677.655013230426,0.0912331705522686,0.165814115052143,0.436030393796354,0.898791418176518,NA
"ENSG00000122691",6.93538908287824,0.0912152124864437,0.371806135430942,0.899900638169878,NA,"TWIST1"
"ENSG00000164331",2034.30740779606,0.0911643303116608,0.147308472189119,0.311549497450452,0.848572000295369,"ANKRA2"
"ENSG00000279041",13.3740253242272,0.0910940891149756,0.358308505749487,0.523926093408954,NA,NA
"ENSG00000179859",611.500873079098,0.0910745186283158,0.19487786465904,0.460839362015608,0.906148661956182,"RNF227"
"ENSG00000130720",225.760715865246,0.0910704029304323,0.249140568839416,0.501415487809841,0.915723608648623,"FIBCD1"
"ENSG00000271327",80.0715214405572,0.0910520456455637,0.239708242911627,0.557951905512439,0.928316497461193,NA
"ENSG00000137825",14.9240554697317,0.0910476076200334,0.337319840764293,0.615314777453589,NA,"ITPKA"
"ENSG00000228140",32.3117566260677,0.0908685976034713,0.34067991674405,0.642247788123092,NA,"EFHD2-AS1"
"ENSG00000233672",18.3291270168119,0.0908622404126021,0.363748259877073,0.856187958367365,NA,NA
"ENSG00000284820",215.303364225439,0.09082661623392,0.259302181030541,0.09684275318523,0.598232403638572,NA
"ENSG00000271858",35.0519014201159,0.0907894042222436,0.338253575772524,0.862447740929257,NA,"LOC101928965"
"ENSG00000279943",38.256128949561,0.0907804473361286,0.315344482453669,0.98319361585269,NA,"FLJ38576"
"ENSG00000143793",468.304516551355,0.0907759796369392,0.207274076478476,0.436907049266103,0.898967509816622,"C1orf35"
"ENSG00000228828",18.1786927935846,0.0906962043248021,0.364159844082355,0.851394279651309,NA,"TLK2P2"
"ENSG00000245680",799.911056290699,0.0906845434081136,0.390305180624054,0.965471089909281,0.995011441816604,"ZNF585B"
"ENSG00000187522",646.221782502588,0.0906669980769203,0.138503061088142,0.764087698070624,0.973545736100258,"HSPA14"
"ENSG00000131149",14453.2923442241,0.0905995634630361,0.194662263156064,0.14326309774054,0.68378224379497,"GSE1"
"ENSG00000273142",159.74739784221,0.0905634188413565,0.183845450285906,0.416123970635753,0.891849882077414,NA
"ENSG00000223599",28.8725479935694,0.0904591324114148,0.348944086815418,0.78265425176451,NA,NA
"ENSG00000110713",3852.14986363158,0.0904463962714625,0.197815786667541,0.182254051539362,0.736962614119344,"NUP98"
"ENSG00000075336",1094.53351664349,0.0904332427346374,0.119476560643349,0.0959392757837673,0.595798916760346,"TIMM21"
"ENSG00000123908",11166.1118834912,0.0903991729078523,0.193292832802533,0.282738644641491,0.829319407414659,"AGO2"
"ENSG00000279649",59.1089538940821,0.09037073119947,0.28218586418181,0.884641763753422,0.986826414235385,NA
"ENSG00000279573",17.9765734320737,0.090322650618969,0.338923992434837,0.317053596451476,NA,NA
"ENSG00000187778",2686.40930417888,0.0903076574573387,0.0815465882635181,0.00545177383634826,0.16375328018536,"MCRS1"
"ENSG00000260290",11.3529499953305,0.0902758178350563,0.356819741274346,0.843052382872188,NA,NA
"ENSG00000116106",4835.93855146228,0.0902545476794253,0.17949290923301,0.40422844743371,0.888545674733475,"EPHA4"
"ENSG00000108587",3733.94533146577,0.0902362461482448,0.134579764213499,0.0375899124424387,0.421324060013055,"GOSR1"
"ENSG00000092607",9.2455744270118,0.0901894182946194,0.378500195543782,0.622984334656992,NA,"TBX15"
"ENSG00000239775",7.36691475020076,0.0901636575762267,0.38095962588642,0.295886938958607,NA,NA
"ENSG00000256040",27.300691030034,0.0901556945123197,0.335627732031902,0.806073438337251,NA,"PAPPA-AS1"
"ENSG00000092010",1214.87575178861,0.090120447003795,0.204076941537174,0.959559314292056,0.994632455910527,"PSME1"
"ENSG00000134748",4033.76837450017,0.0900935252385414,0.160967774927726,0.246099531555439,0.802231213438827,"PRPF38A"
"ENSG00000168122",8.65464018555052,0.0900779007958442,0.365598642859198,0.403197018386796,NA,NA
"ENSG00000136925",3741.74425778684,0.0900348767044663,0.118681394649847,0.367175131562302,0.877006881438606,"TSTD2"
"ENSG00000274808",197.194927070195,0.0900337588998646,0.199527166257258,0.791790535035435,0.975999229638947,"TBC1D3B"
"ENSG00000203684",13.4428031370569,0.0899547467618993,0.327210571238793,0.170728630438693,NA,"IBA57-DT"
"ENSG00000156500",442.571476758111,0.0898524880758144,0.293017112901719,0.707687066094401,0.963107992121177,"PABIR3"
"ENSG00000276071",97.3152642031789,0.0898326064361576,0.302795713583187,0.864988580644418,0.984243545363471,NA
"ENSG00000160993",1005.18988166189,0.0896496265114873,0.127686465642198,0.68950667955095,0.958296948325302,"ALKBH4"
"ENSG00000244380",9.2931897009064,0.0896371733796979,0.375959326174174,0.708886118767978,NA,NA
"ENSG00000224216",6.04215483109429,0.0894457411496842,0.385580282320388,0.449381109054205,NA,NA
"ENSG00000287528",33.7551742960937,0.089419492811849,0.281416434524867,0.219895148911911,NA,NA
"ENSG00000140543",1303.0978164686,0.0893547244049228,0.134171182210044,0.306308936982228,0.845521617785272,"DET1"
"ENSG00000273230",207.384148048243,0.0893420190676812,0.185432340167745,0.793255050827772,0.975999229638947,NA
"ENSG00000256747",9.80529777267334,0.0893318473506817,0.368633235487819,0.728155735666899,NA,NA
"ENSG00000287265",7.35917673754127,0.0892588849165498,0.368916188307145,0.126549405516148,NA,NA
"ENSG00000224185",8.77392992201161,0.0892573712796695,0.374753722708916,0.63774176432952,NA,NA
"ENSG00000196642",9387.37574654655,0.0892217539700192,0.115913432291389,0.848208947096353,0.982673776643121,"RABL6"
"ENSG00000264660",11.3075163938765,0.0891065506923059,0.389068034067485,0.618554829831165,NA,NA
"ENSG00000272432",21.3355743217832,0.0890366800663133,0.316322963948276,0.507922560877492,NA,NA
"ENSG00000235688",8.70796421269992,0.0890037048262153,0.375008408014115,0.817961769680195,NA,NA
"ENSG00000142538",88.2830264626533,0.088947346688845,0.389688799497655,NA,NA,"PTH2"
"ENSG00000085719",4270.99260308993,0.0888018926283433,0.220193882927717,0.486922942646391,0.913573475200163,"CPNE3"
"ENSG00000110074",1244.59899980727,0.0887911609551408,0.181524541633225,0.927348501781546,0.990037253611708,"FOXRED1"
"ENSG00000136099",2485.43337771979,0.0887893345549528,0.246185179042487,0.913475288129434,0.988302719193762,"PCDH8"
"ENSG00000100890",2110.6567831578,0.0887777035140647,0.107572617839888,0.61052522386541,0.939399371931931,"PRORP"
"ENSG00000163428",4334.14973685935,0.0887226673901945,0.152026807131401,0.662101102505238,0.952344778590086,"LRRC58"
"ENSG00000130429",329.833739616764,0.0886883145763633,0.236119791405309,0.940466808313873,0.991276144651707,"ARPC1B"
"ENSG00000280010",18.8000267151064,0.0886498204725413,0.32383601204969,0.123391701840074,NA,NA
"ENSG00000267618",10.3874500590436,0.0885740578670371,0.39478084501717,0.124918609067406,NA,NA
"ENSG00000105676",1895.11040459774,0.0885456942033508,0.107581416924196,0.145307686808795,0.687022348653675,"ARMC6"
"ENSG00000005189",468.775272531401,0.0885422890593035,0.219909864183821,0.49646109790458,0.915693156574403,"REXO5"
"ENSG00000164976",909.368848527425,0.0884884458218906,0.190036770233625,0.206667870892153,0.765752770460552,"MYORG"
"ENSG00000133943",1471.71953327311,0.0884572091974634,0.177894348884109,0.48457619344299,0.912331220186608,"DGLUCY"
"ENSG00000136449",33.8922801712365,0.0883621624178908,0.37149273903195,0.509773674661979,NA,"MYCBPAP"
"ENSG00000186280",244.739688928001,0.0883526063342623,0.148739373375565,0.285654413163681,0.831909401083342,"KDM4D"
"ENSG00000025770",2520.00569692607,0.0883299679365499,0.112584644213859,0.528148011198399,0.922817297798665,"NCAPH2"
"ENSG00000272371",9.37367889208219,0.0882603837080844,0.368102132631523,0.166966306215479,NA,NA
"ENSG00000271830",93.0839438179728,0.0881130629529028,0.256670710703401,0.190318875379308,0.744369563325969,NA
"ENSG00000188283",1620.32687616503,0.0881108669915744,0.120947242553869,0.616571658075824,0.941614936840995,"ZNF383"
"ENSG00000258920",39.0185671980717,0.0880460982605984,0.294299864271948,0.999230119217012,NA,"FOXN3-AS1"
"ENSG00000279996",46.6584796955236,0.0880460738278585,0.270154579131265,0.823676757830353,NA,NA
"ENSG00000130731",1734.49826956376,0.0880299223520114,0.163982857563197,0.343286291756409,0.865885453937199,"METTL26"
"ENSG00000173327",2390.4800319219,0.0879151039198032,0.187317571297733,0.222887393260698,0.779102727162651,"MAP3K11"
"ENSG00000119725",2132.52209350017,0.0878639286885384,0.153726054210742,0.50384377172255,0.915723608648623,"ZNF410"
"ENSG00000231304",6.36042738114859,0.0877070677635713,0.362899494658621,0.977716612570275,NA,"SGO1-AS1"
"ENSG00000082458",7024.30089271491,0.0877034975951695,0.123987392582251,0.0552896618478843,0.489283462500116,"DLG3"
"ENSG00000129071",2353.00820005862,0.0876820251596962,0.116981753113525,0.163498973042956,0.716159565569507,"MBD4"
"ENSG00000286011",16.7125226697229,0.0875740767501812,0.355038094201361,0.814164829142105,NA,NA
"ENSG00000116918",2739.22495316147,0.0875711728474926,0.121772176988026,0.964584445498723,0.994883413053664,"TSNAX"
"ENSG00000283352",159.385361192498,0.0875180540038692,0.220718948033783,0.57495818669321,0.933173406315271,"LINC00680-GUSBP4"
"ENSG00000275485",8.96118511496869,0.0875107536894681,0.359748079653953,0.366847577775514,NA,NA
"ENSG00000122585",7.24296057865579,0.0875090951743326,0.380141033222216,0.528620574533405,NA,"NPY"
"ENSG00000130939",8002.61708184688,0.0874799878267022,0.116443538440764,0.312853401351749,0.849550694496275,"UBE4B"
"ENSG00000254400",5.8258515412062,0.0873959986601882,0.380928454670222,0.0732030192642693,NA,NA
"ENSG00000237854",30.5791234169126,0.0873523775398905,0.307235579999759,0.329119552649202,NA,NA
"ENSG00000029993",10263.9226676224,0.0873427185708733,0.0991797076816217,0.286724432529598,0.832638822459821,"HMGB3"
"ENSG00000146592",5730.1091486889,0.0873376321292824,0.258070442773527,0.597351637986281,0.938642390731582,"CREB5"
"ENSG00000185043",382.627270579098,0.0872662970128197,0.239401137807982,0.216352963124477,0.77273455822363,"CIB1"
"ENSG00000251660",102.229159958252,0.0872487766134021,0.234008224470162,0.00457255186470172,0.150600244032616,NA
"ENSG00000277763",9.97520587122396,0.0872207214578358,0.373881102627673,0.844542951774376,NA,NA
"ENSG00000179058",9.16025731157177,0.0872060284768125,0.373092164284542,0.641645418221457,NA,"C9orf50"
"ENSG00000072422",1810.83157798107,0.0870290181247851,0.127704081101145,0.651457486298787,0.9481911885445,"RHOBTB1"
"ENSG00000129910",14.3375754124759,0.0870178714617729,0.379156150678353,0.732549648038872,NA,"CDH15"
"ENSG00000260907",13.6044371023281,0.0869392112576847,0.364639161058662,0.258483777560106,NA,NA
"ENSG00000170265",2686.86662118028,0.0869283113623605,0.147439163354569,0.773389604958963,0.974661086868535,"ZNF282"
"ENSG00000238198",95.4863022370311,0.0869115557729736,0.226853856443825,0.553846774467646,0.926943052700422,"LRIG2-DT"
"ENSG00000178607",668.757340181051,0.086888068139816,0.193872121889196,0.00167624932777597,0.0906274850750482,"ERN1"
"ENSG00000185909",2329.12261535564,0.0867502615218439,0.214032813584635,0.191062654711956,0.74497572279375,"KLHDC8B"
"ENSG00000156531",8395.43365071013,0.0867415958947741,0.141240661702828,0.183143142009185,0.736962614119344,"PHF6"
"ENSG00000259943",1483.80968439478,0.086720767781203,0.130710434966309,0.0383707920608118,0.421324060013055,NA
"ENSG00000105894",4098.53557069667,0.0867141233707546,0.25978970792744,0.271646375567487,0.822424850756382,"PTN"
"ENSG00000257743",27.4910872574114,0.0867106873798229,0.349821426720672,0.928561455456936,NA,"MGAM2"
"ENSG00000279632",31.714274258338,0.0866749239258666,0.314746385884756,0.605057551404955,NA,NA
"ENSG00000125445",1569.32883246921,0.0864473606555004,0.140198791017506,0.222053438600722,0.777876051764138,"MRPS7"
"ENSG00000224914",2189.39020604629,0.0863993973935906,0.147618651139627,0.823878566241882,0.980927689969262,"LINC00863"
"ENSG00000274370",102.527019803993,0.0863824166979387,0.211000871522242,0.296768216403012,0.839600332105897,NA
"ENSG00000117643",480.930731317576,0.086342613864038,0.217828292316059,0.791086968194131,0.975999229638947,"MAN1C1"
"ENSG00000285190",8.88000633255736,0.086289377589905,0.374053441681235,0.530348817329928,NA,NA
"ENSG00000176678",12.1189743620865,0.0862600823108844,0.372373303807605,0.358401648813786,NA,"FOXL1"
"ENSG00000182872",4684.59203039764,0.0862511390524086,0.130818094367235,0.0726865074296413,0.542877749318236,"RBM10"
"ENSG00000206073",11.8830812381349,0.0862471768979369,0.385060555666536,0.626425551527944,NA,"SERPINB4"
"ENSG00000215840",9.54020101199575,0.0861869891502653,0.358719280225971,0.479134754051003,NA,NA
"ENSG00000255966",10.4682763557305,0.0861644950768388,0.346242146436632,0.331974940808871,NA,NA
"ENSG00000260518",16.4540245730072,0.0860876191785432,0.34331135969599,0.862272157491529,NA,NA
"ENSG00000183496",7948.21982714334,0.0860759951208108,0.12237707286093,0.741092912908601,0.967985010190767,"MEX3B"
"ENSG00000245112",11.590389173296,0.086059622761615,0.349635092276132,0.938709365258348,NA,"SMARCA5-AS1"
"ENSG00000275106",12.703005044464,0.0860550402776683,0.348075406320094,0.370090971563273,NA,NA
"ENSG00000261879",424.931636265979,0.0860386601045773,0.176034548241015,0.862150383040183,0.984243545363471,"ZNF594-DT"
"ENSG00000257711",21.9039377313246,0.0859598247060186,0.343048957125915,0.503531662246179,NA,"LOC100505978"
"ENSG00000147654",1154.82807488842,0.0859292241069691,0.119017267451482,0.974750635931966,0.997617165898001,"EBAG9"
"ENSG00000118702",36.3880214922012,0.0859006223381837,0.35018346719391,0.679379923030408,NA,"GHRH"
"ENSG00000007376",753.983391890379,0.0857936106416722,0.120618716133866,0.471204976800652,0.90941116130944,"RPUSD1"
"ENSG00000290921",153.790522997507,0.0857863528148583,0.161205456599729,0.82057534617641,0.98070599621977,NA
"ENSG00000010072",1017.80438516301,0.0856869080005936,0.223937180924368,0.289485111311389,0.83504339597664,"SPRTN"
"ENSG00000158528",4962.7701241658,0.0856403672043168,0.286434755303635,0.35122101585833,0.869630696450968,"PPP1R9A"
"ENSG00000290832",1208.71705444702,0.0856255500503846,0.127590496683461,5.33613592444144e-06,0.00264704682070019,NA
"ENSG00000163827",20.9960671890606,0.0856083219722352,0.356865019501048,0.896902604756054,NA,"LRRC2"
"ENSG00000231952",10.3788289386712,0.0855922333107444,0.381502098051575,0.783827105578763,NA,NA
"ENSG00000267432",9.23232454489188,0.0855794199650886,0.384211863852837,0.0271736089346522,NA,NA
"ENSG00000168348",667.88510502165,0.0855563610719536,0.271184875568005,0.738018871516461,0.9678322843157,"INSM2"
"ENSG00000162630",3153.48151352657,0.0855476670901079,0.284718741316311,0.550780503978656,0.926943052700422,"B3GALT2"
"ENSG00000225171",8.77552267561313,0.0855257636604021,0.382989320942314,0.608671032091947,NA,"DUTP6"
"ENSG00000278996",23.6771569483489,0.0855024184628247,0.392422805958682,0.0935717644955542,NA,NA
"ENSG00000273489",13.5058545955574,0.0855018851689131,0.346019665130594,0.12861807185226,NA,NA
"ENSG00000091137",13.0967907889322,0.0854452220118419,0.371694654621445,0.716183399960707,NA,"SLC26A4"
"ENSG00000101546",1967.3111784118,0.0854209384946197,0.0726719906033733,0.361086163372257,0.875700813985755,"RBFA"
"ENSG00000272769",45.1883108302195,0.0852931760605619,0.293379267357351,0.641329333742841,NA,NA
"ENSG00000143756",3482.76040992349,0.0852790734961156,0.0978294930598467,0.780837884556632,0.974661086868535,"FBXO28"
"ENSG00000205323",2455.8809667885,0.0851978055933511,0.099363320284101,0.0210178676640517,0.329855666232312,"SARNP"
"ENSG00000291208",240.479470868988,0.0851046092882684,0.154335880727735,0.428917928027883,0.893675055871473,NA
"ENSG00000290386",314.314858298126,0.0850315901510624,0.304828732115601,0.36676221117478,0.877006881438606,NA
"ENSG00000140470",300.094908026734,0.0850159881857603,0.390005687695076,0.624058642652654,0.942811684148461,"ADAMTS17"
"ENSG00000137575",5076.97347406593,0.0849935661227461,0.232037088012583,0.459422564710279,0.905109678517492,"SDCBP"
"ENSG00000259905",286.799530779737,0.08499238976962,0.277849562980269,0.370743877331433,0.877206506345435,"PWRN1"
"ENSG00000179943",1603.44015289987,0.0849036420948268,0.114672485999676,0.0474841932540414,0.461352450034204,"FIZ1"
"ENSG00000132561",47.2564293802259,0.0848390601570208,0.33320756808133,0.107337366182201,NA,"MATN2"
"ENSG00000286667",20.727444501314,0.0847435422716023,0.358187294412285,0.854616142379516,NA,NA
"ENSG00000103326",1693.37183624043,0.0847159731589593,0.160837506277523,0.603531354621477,0.93888315594813,"CAPN15"
"ENSG00000183878",2221.88360166361,0.0846559028155628,0.181406790011814,0.277295820345748,0.825483284062537,"UTY"
"ENSG00000169402",13.9190826726939,0.084655732683539,0.376656378231951,0.991652093389927,NA,"RSPH10B2"
"ENSG00000228137",8.80457235784081,0.0846298356344916,0.371122731426603,0.364625415932714,NA,NA
"ENSG00000259915",6.34789141758055,0.0846269417482687,0.371197600688968,0.633825179248599,NA,NA
"ENSG00000293160",645.963006475462,0.0845457913553928,0.243355992578421,0.596147396702553,0.938642390731582,NA
"ENSG00000269935",46.7131508034586,0.0845313559957994,0.279203041755969,0.772019141350402,NA,NA
"ENSG00000112078",5888.55664745091,0.0845280146430031,0.111998761538873,0.499895827508123,0.915723608648623,"KCTD20"
"ENSG00000143498",825.468157482927,0.0844772790482763,0.140769413963111,0.63887526635846,0.945796389155299,"TAF1A"
"ENSG00000168040",952.083440867256,0.0844182344675967,0.141500645172836,0.607287163767762,0.939199055210294,"FADD"
"ENSG00000243477",654.859733297149,0.0843925920293298,0.161726281440171,0.217964715038865,0.774827879519267,"NAA80"
"ENSG00000251301",17.1373599935266,0.0843536385024337,0.343849203816354,0.742551970632171,NA,NA
"ENSG00000130045",15.8672989150079,0.0842666279340193,0.380906877422683,0.694925178091279,NA,"NXNL2"
"ENSG00000243056",11.0114244394499,0.0842478784646243,0.391343477144516,0.225203743970932,NA,"EIF4EBP3"
"ENSG00000272732",94.4724122149268,0.0842352216233521,0.235220615602634,0.154352648698542,0.699931539943249,NA
"ENSG00000133111",727.14235397992,0.0841963097409518,0.116697097809571,0.00166140921632251,0.0906274850750482,"RFXAP"
"ENSG00000143398",4818.13242543197,0.084172299913663,0.173369061227995,0.439608957419919,0.899834250611865,"PIP5K1A"
"ENSG00000277559",13.8265965848679,0.0841588235548917,0.342789740018322,0.614726226650641,NA,NA
"ENSG00000280407",10.043963047853,0.0841546133610492,0.392747852237173,0.0457737331727889,NA,NA
"ENSG00000005075",636.708085545921,0.0841414779920963,0.21889409978376,0.983446140301536,0.998164183790424,"POLR2J"
"ENSG00000115204",1402.05738825912,0.0841173602301909,0.144878653527845,0.395197767887618,0.886470974100561,"MPV17"
"ENSG00000139343",1129.13077833945,0.0840815637337271,0.123166343128082,0.490356799977925,0.914713006873797,"SNRPF"
"ENSG00000124491",23.3401130966984,0.0840382410756425,0.37152823531317,0.072846352347312,NA,"F13A1"
"ENSG00000243297",7.29031684319288,0.0840097581520702,0.369501232325089,0.0228589333240849,NA,"RPL31P61"
"ENSG00000280028",7.15215689180005,0.0839926748152732,0.36714756134143,0.385340705345379,NA,NA
"ENSG00000270035",48.5102366026427,0.0839556741081647,0.256153942483444,0.604091949183032,NA,NA
"ENSG00000064703",1580.70025347549,0.0839492554274248,0.11876341633226,0.987274076006802,0.998648333763423,"DDX20"
"ENSG00000286196",52.4582000397601,0.0839187690128392,0.273759685771749,0.832080713535306,NA,NA
"ENSG00000258744",69.5106607708912,0.0839011736122284,0.26469322970711,0.592480795018996,0.938355145664232,NA
"ENSG00000135333",4000.95425158237,0.0838718981447058,0.181933163981259,0.736730854597395,0.967707132613795,"EPHA7"
"ENSG00000110075",6565.74155829739,0.0837249286477944,0.144351579000963,0.108239026285534,0.620838423368673,"PPP6R3"
"ENSG00000248919",292.448725902401,0.0836464424407133,0.218471057096986,0.0383787330032729,0.421324060013055,"ATP5MF-PTCD1"
"ENSG00000235173",810.779771881026,0.0836431099529356,0.156878748999877,0.844088956352151,0.982634460353779,"HGH1"
"ENSG00000128000",1893.32477082179,0.0836096615342718,0.158294968367543,0.0267649559466794,0.363603592404267,"ZNF780B"
"ENSG00000115677",18790.9883518848,0.0835337071263994,0.162085857795492,0.998531269943787,0.999296033683515,"HDLBP"
"ENSG00000251615",256.914947246401,0.0835080709836425,0.192008436956137,0.0421850354746448,0.437540874275452,NA
"ENSG00000286688",8.79750206183143,0.083461743085356,0.369146825797829,0.12011319932198,NA,NA
"ENSG00000173786",5005.01303200215,0.083438139261154,0.12203008268897,0.096509581376108,0.597960814325437,"CNP"
"ENSG00000172239",8116.68160058055,0.0833944292411333,0.0955788303709335,0.518124863734326,0.920423659178613,"PAIP1"
"ENSG00000105982",156.038924838944,0.0833761697017766,0.225828828177549,0.926684954283963,0.990037253611708,"RNF32"
"ENSG00000231534",8.49691337433502,0.083368280981535,0.375461977560538,0.300073770252978,NA,NA
"ENSG00000274667",16.269163676512,0.0833089638833068,0.327849626923098,0.629268894880093,NA,NA
"ENSG00000250132",885.87955628818,0.0832038977922955,0.133118781466572,0.585803979348538,0.937167625818637,NA
"ENSG00000243620",84.4594130604957,0.083138366578848,0.396368502428043,0.868827710736381,0.984676782804565,"LOC124909494"
"ENSG00000274093",13.029047744056,0.0830963377624006,0.342036884706574,0.0764464925122518,NA,NA
"ENSG00000176022",3008.79219895846,0.0830535608410216,0.176254944169365,0.135018714721974,0.671762965130664,"B3GALT6"
"ENSG00000253214",10.0935798746986,0.0829590298984643,0.38228101387537,0.734238049914216,NA,"LOC105375924"
"ENSG00000281903",12.4798344788439,0.0828998395569546,0.380126402401771,0.975057630752672,NA,NA
"ENSG00000102393",476.117324782846,0.0828858171725752,0.131872388371245,0.00620095555178944,0.175318898761301,"GLA"
"ENSG00000143341",291.128542786236,0.0828584574819133,0.34802208279672,0.957207763133421,0.994193965008192,"HMCN1"
"ENSG00000157954",5397.93474734238,0.082767892531435,0.144388782655584,0.592476383320915,0.938355145664232,"WIPI2"
"ENSG00000099804",4678.90107961282,0.0827546486081184,0.170615459401895,0.202374275253917,0.759831854565738,"CDC34"
"ENSG00000159593",3217.29703833981,0.0826943836612468,0.13552260996596,0.0607685558747689,0.506765797080982,"NAE1"
"ENSG00000197013",2447.7424789623,0.0825059653457269,0.153841224877749,0.962999773463418,0.994883413053664,"ZNF429"
"ENSG00000205659",1710.2199137648,0.0824771298765651,0.125676626352648,0.312958852069194,0.849550694496275,"LIN52"
