"","gene_id","log2_RE_FC","Z_score"
"1","EGFP",-0.739916810031825,-0.663176417626492
"2","ENSG00000000003",0.974162589859196,-0.86646997525141
"3","ENSG00000000005",Inf,NA
"4","ENSG00000000419",-0.0655929866018359,-4.36074547056704
"5","ENSG00000000457",0.00194192282427412,-4.78822396999681
"6","ENSG00000000460",0.140203567985772,-4.63153922309392
"7","ENSG00000000938",Inf,NA
"8","ENSG00000000971",-Inf,NA
"9","ENSG00000001036",0.459130953666784,-3.93984628340915
"10","ENSG00000001084",-0.0347268586975265,-4.94138937034829
"11","ENSG00000001167",-0.115325470894994,-11.7914220637507
"12","ENSG00000001460",-0.00175229238046058,-2.7986776508056
"13","ENSG00000001461",-0.0449918640019046,-10.3777428048174
"14","ENSG00000001497",-0.394061931234873,-3.86077195029747
"15","ENSG00000001561",-0.200289332408762,-7.58569488907445
"16","ENSG00000001617",0.338026154089056,-3.63830807936732
"17","ENSG00000001626",Inf,NA
"18","ENSG00000001629",-0.554340973693277,-3.631844010957
"19","ENSG00000001630",-0.0494700097926732,-5.18899527778902
"20","ENSG00000001631",-0.0321451246142298,-4.7145568538361
"21","ENSG00000002016",-0.615667171535694,-4.84623967982481
"22","ENSG00000002079",Inf,NA
"23","ENSG00000002330",0.346603321923745,1.77926843620228
"24","ENSG00000002549",0.116115260829483,-3.05001222019764
"25","ENSG00000002586",0.715355143132031,-0.778834500013495
"26","ENSG00000002587",0.892960723660035,-1.57737833053469
"27","ENSG00000002726",NA,NA
"28","ENSG00000002745",NA,NA
"29","ENSG00000002746",-0.712484390827863,-6.16526299728981
"30","ENSG00000002822",-0.501706516496301,-4.88225900059459
"31","ENSG00000002834",-0.126034980059173,-3.45555194618659
"32","ENSG00000002919",0.368792404801513,-8.55587848966983
"33","ENSG00000002933",-0.407412784889513,-5.18903403484701
"34","ENSG00000003056",0.177650270392235,-3.77649410427792
"35","ENSG00000003096",-0.233796064079159,-14.2370075140586
"36","ENSG00000003137",0.859351159992822,-0.574550524215813
"37","ENSG00000003147",-0.297072089246066,-9.87087974971713
"38","ENSG00000003249",-0.206119315056675,-8.72746126988594
"39","ENSG00000003393",-0.347777023200063,-11.7523440318918
"40","ENSG00000003400",-1.11487687486247,-0.593447253651433
"41","ENSG00000003402",0.101668610926382,-6.6963530780181
"42","ENSG00000003436",0.798403599690254,-0.681529605478783
"43","ENSG00000003509",-0.220794556403424,-5.55227752221494
"44","ENSG00000003756",-0.948177811767504,-3.90082209860541
"45","ENSG00000003987",-0.271406246203635,-7.61741111923411
"46","ENSG00000003989",0.787764397215978,-0.477266713087404
"47","ENSG00000004059",-0.05326833342705,-3.86520864326518
"48","ENSG00000004139",0.215006424472901,-5.40097078654643
"49","ENSG00000004142",-0.0479110855423586,-32.58256007153
"50","ENSG00000004399",0.501888158371862,-0.638245669165451
"51","ENSG00000004455",0.43371882127575,-3.5159530185968
"52","ENSG00000004468",2.75730347235464,8.40543755847263
"53","ENSG00000004478",-0.0748085422934267,-11.7809120225863
"54","ENSG00000004487",-0.140237354233813,-7.20735075851014
"55","ENSG00000004534",-0.273204573352072,-5.6763969472319
"56","ENSG00000004660",-0.175486186949044,-6.17571007189208
"57","ENSG00000004700",0.139133484513783,-5.23531965372632
"58","ENSG00000004766",-0.14076079492916,-3.68313931455872
"59","ENSG00000004776",0.444862871930264,0.825161091834961
"60","ENSG00000004777",0.310105316085922,-4.29776865562906
"61","ENSG00000004779",-0.050488350339384,-3.815432299612
"62","ENSG00000004799",-0.537930666892667,-2.80397377635669
"63","ENSG00000004809",NA,NA
"64","ENSG00000004838",0.185414239807379,-2.73209826919383
"65","ENSG00000004846",NA,NA
"66","ENSG00000004848",0.174938158818013,-1.89021986560005
"67","ENSG00000004864",0.24629555416059,-8.43362101068749
"68","ENSG00000004866",-0.131056417977758,-8.00626358146754
"69","ENSG00000004897",-0.599024509629881,-3.83876871899441
"70","ENSG00000004939",0.895782792384713,-0.121411863293198
"71","ENSG00000004948",-0.185080116792291,-0.246158068604675
"72","ENSG00000004961",-0.0900924114468386,-21.0278524368405
"73","ENSG00000004975",-0.219962002671138,-6.48024793138481
"74","ENSG00000005001",-Inf,NA
"75","ENSG00000005007",0.224973207191687,-2.81140346399237
"76","ENSG00000005020",-0.397743251235327,-0.259166228482346
"77","ENSG00000005022",0.129352674999637,-5.43023409749914
"78","ENSG00000005059",1.78677968778956,4.15479634409056
"79","ENSG00000005073",NA,NA
"80","ENSG00000005075",0.0605250927954769,0.211552307375847
"81","ENSG00000005100",0.218888287781083,-9.18122655123504
"82","ENSG00000005102",0.428224188410663,0.0156929847533553
"83","ENSG00000005108",-0.323319939980003,-5.42909232787168
"84","ENSG00000005156",-0.144307633220168,-5.11852009282279
"85","ENSG00000005175",-0.0266861593227038,-4.3163618916698
"86","ENSG00000005187",1.44135092949663,0.776786725635693
"87","ENSG00000005189",0.27489425919085,-3.95784503705719
"88","ENSG00000005194",0.112725363748062,-6.00260236700543
"89","ENSG00000005206",0.431033848156248,-3.51114745661897
"90","ENSG00000005238",0.0939836009784479,-8.00308492029142
"91","ENSG00000005243",-0.358429894232921,-0.860881669254048
"92","ENSG00000005249",-0.220305145765701,-6.85011711174086
"93","ENSG00000005302",0.0434199190803969,-7.41476190595818
"94","ENSG00000005339",-0.270542523019822,-8.53322643193284
"95","ENSG00000005379",0.049565520587556,-5.64997241962083
"96","ENSG00000005381",NA,NA
"97","ENSG00000005421",-Inf,NA
"98","ENSG00000005436",-0.071006543323197,-2.32355686370524
"99","ENSG00000005448",0.58197032993362,-2.71587559335686
"100","ENSG00000005469",0.218182822142662,-2.74195399895188
"101","ENSG00000005471",0.12253792395946,-0.214194888885788
"102","ENSG00000005483",-0.174867928689674,-12.6897626588483
"103","ENSG00000005486",0.0325627382164334,-10.363046895794
"104","ENSG00000005513",0.0463335408065244,-1.59831466829448
"105","ENSG00000005700",-0.184782409664649,-7.50020736409631
"106","ENSG00000005801",-0.214766164161555,-13.4454871759856
"107","ENSG00000005810",-0.255280831588288,-1.62354118708235
"108","ENSG00000005812",-0.219999008765305,-10.7113239154929
"109","ENSG00000005844",-2.10612249958802,-1.19732082617965
"110","ENSG00000005882",-0.292052149046035,-1.49818890368271
"111","ENSG00000005884",-0.300365640118073,-4.5801919788115
"112","ENSG00000005889",0.0101296089504546,-7.26457370768119
"113","ENSG00000005893",0.118193969235631,-6.28908383588422
"114","ENSG00000005961",-0.125235193523259,-1.21614545586761
"115","ENSG00000005981",1.25281259238451,3.61370459206693
"116","ENSG00000006007",0.0528487625022754,-7.07586111035573
"117","ENSG00000006015",0.322807032928418,-3.84019949407434
"118","ENSG00000006016",-0.123667587453851,2.09896388777295
"119","ENSG00000006025",-0.456245536694502,-2.38414836473816
"120","ENSG00000006042",1.19023611693481,1.19869005253018
"121","ENSG00000006047",-0.209571325932734,-3.77208075980931
"122","ENSG00000006059",NA,NA
"123","ENSG00000006062",0.327395856237953,-10.4520679573376
"124","ENSG00000006071",-0.0906981767878501,-4.50973016767233
"125","ENSG00000006116",-0.347259719186774,-4.18041267277158
"126","ENSG00000006118",0.122446362547889,-11.7192192614646
"127","ENSG00000006125",-0.11175010230947,-8.19506692217352
"128","ENSG00000006128",-0.0920658207246013,-18.7068674843552
"129","ENSG00000006194",0.237847440837065,-11.9434742839098
"130","ENSG00000006210",0.649540629863612,-1.1527741251145
"131","ENSG00000006282",-0.142420925187416,-3.42381078361671
"132","ENSG00000006283",0.0050860788926302,-8.75190307550169
"133","ENSG00000006327",0.522375217848666,-0.52978052293091
"134","ENSG00000006377",-0.482147983137311,-0.672134591869594
"135","ENSG00000006432",-0.250720713510453,-8.38412963213721
"136","ENSG00000006451",-0.17189924059411,-6.87051340797586
"137","ENSG00000006453",-0.342131657793752,-2.59045965594921
"138","ENSG00000006459",-0.309181451099879,-7.12339419525696
"139","ENSG00000006468",-0.0730871303481561,-1.33559485467032
"140","ENSG00000006530",-0.050766309323719,-13.1326639599988
"141","ENSG00000006534",Inf,NA
"142","ENSG00000006555",1.8135241197102,2.40197284552147
"143","ENSG00000006576",0.29894866391271,-4.14792477481001
"144","ENSG00000006606",NA,NA
"145","ENSG00000006607",0.059660026576794,-4.81079414845992
"146","ENSG00000006611",1.18747519453085,-0.0343884337540679
"147","ENSG00000006625",-0.0412780138403054,-8.42673328125031
"148","ENSG00000006634",-0.0468990870665517,-7.11088620209293
"149","ENSG00000006638",0.558887619384189,0.506334022890507
"150","ENSG00000006652",-0.27638582948237,-5.40982957243065
"151","ENSG00000006659",NA,NA
"152","ENSG00000006695",-0.00824386206129472,-12.4654408011447
"153","ENSG00000006704",-0.0166600387161621,-3.95606644577965
"154","ENSG00000006712",-0.406383885072969,-7.07966280722431
"155","ENSG00000006715",-0.507227792630024,-4.3570865356178
"156","ENSG00000006740",-0.142971265399401,-18.0248172592195
"157","ENSG00000006744",-0.0971924138275058,-3.88552208766274
"158","ENSG00000006747",5.07854183587491,1.91124056161463
"159","ENSG00000006756",0.388090844200749,-2.66324034463717
"160","ENSG00000006757",-0.529516784054478,0.240085489883619
"161","ENSG00000006788",NA,NA
"162","ENSG00000006831",0.210059076235985,-9.34079755592459
"163","ENSG00000006837",-0.15531491538037,-1.03095575804442
"164","ENSG00000007001",-0.306886506841733,-1.87581702534367
"165","ENSG00000007038",NA,NA
"166","ENSG00000007047",-0.0936612575747188,-11.9663324626198
"167","ENSG00000007062",-0.185585234927775,-6.61266940952462
"168","ENSG00000007080",0.0911510561119865,-1.52667591704606
"169","ENSG00000007129",0.364585128247533,-0.190071334014912
"170","ENSG00000007168",-0.421378336238602,-3.09264430954892
"171","ENSG00000007171",Inf,NA
"172","ENSG00000007174",-0.3690125286803,-1.66777542565823
"173","ENSG00000007202",-0.121604029594378,-3.22302895740575
"174","ENSG00000007216",NA,NA
"175","ENSG00000007237",0.0881128597293895,-4.14791495485042
"176","ENSG00000007255",0.765156823581225,-0.78017526614429
"177","ENSG00000007264",-0.00733518578003126,0.0597708331301807
"178","ENSG00000007306",NA,NA
"179","ENSG00000007312",-Inf,NA
"180","ENSG00000007314",0.832247927713793,0.0516443479652308
"181","ENSG00000007341",0.0755121121871917,-5.51725295274665
"182","ENSG00000007350",Inf,NA
"183","ENSG00000007372",0.0279509715157532,-1.70948838315593
"184","ENSG00000007376",0.135567229274619,-3.04239014781485
"185","ENSG00000007384",-0.293601248629114,-4.56580930791125
"186","ENSG00000007392",0.0890894202229618,-3.98300019829158
"187","ENSG00000007402",-0.134927337484088,-5.60234222737342
"188","ENSG00000007516",-0.303715021003625,-2.70785970517907
"189","ENSG00000007520",0.381338724749344,0.0424919164778199
"190","ENSG00000007541",0.489556230104411,-4.69362553153228
"191","ENSG00000007545",-0.213212203375366,-2.56813868570392
"192","ENSG00000007866",0.204328672436422,-1.91182379469957
"193","ENSG00000007908",NA,NA
"194","ENSG00000007923",0.135554680431198,-4.21388509413151
"195","ENSG00000007933",NA,NA
"196","ENSG00000007944",-0.182798784373844,-13.1659948766497
"197","ENSG00000007952",NA,NA
"198","ENSG00000007968",0.309684570561848,-1.01107804673345
"199","ENSG00000008018",0.0499937146646831,-5.9406449352102
"200","ENSG00000008056",-0.698912657282238,-1.47586149498391
"201","ENSG00000008083",-0.122615568034959,-16.5888929825691
"202","ENSG00000008086",-0.509495780024334,-6.36072469430847
"203","ENSG00000008118",-0.35094551752337,-2.71854201543447
"204","ENSG00000008128",-0.105793973837875,-4.25323569652017
"205","ENSG00000008130",0.156383504772751,-2.03301273835176
"206","ENSG00000008196",-0.539618102394492,-3.63232951768575
"207","ENSG00000008197",-0.517138469458482,-3.23059976954605
"208","ENSG00000008226",-0.983146281440339,-3.67837880783565
"209","ENSG00000008256",-0.109060356533951,-5.69832505162366
"210","ENSG00000008277",-0.395527170675786,-6.02814421220063
"211","ENSG00000008282",0.553203777630822,-1.59726721955335
"212","ENSG00000008283",0.395033819969091,-2.47404854966528
"213","ENSG00000008294",-0.101677064937249,-1.88498816455343
"214","ENSG00000008300",0.0528973191505185,-4.00906531437018
"215","ENSG00000008311",0.148000647024108,-3.49896222448533
"216","ENSG00000008323",0.0241644814587166,-0.03109416274537
"217","ENSG00000008324",0.222396871787717,-3.06883170567803
"218","ENSG00000008382",0.138889698111725,-5.03609268436765
"219","ENSG00000008394",0.129337464414263,-0.346050022635412
"220","ENSG00000008405",-0.113394617429778,-5.92599675595993
"221","ENSG00000008438",NA,NA
"222","ENSG00000008441",1.24165230861724,1.68439230095093
"223","ENSG00000008513",0.00404976161248391,-5.38798593580641
"224","ENSG00000008516",-0.0884377392156749,-0.206788092285869
"225","ENSG00000008517",-0.744904939457192,-1.06851751987864
"226","ENSG00000008710",-0.028495350475523,-2.9971756880193
"227","ENSG00000008735",-1.18620045998462,-0.411053950708867
"228","ENSG00000008838",0.0252471802677269,-3.26154693236825
"229","ENSG00000008853",-0.141700394181736,-8.04556789918343
"230","ENSG00000008869",-0.233118329947057,-9.22763156788346
"231","ENSG00000008952",-0.393707784238996,-6.28213961405184
"232","ENSG00000008988",0.355455125630734,-1.04400431902016
"233","ENSG00000009307",-0.0228553559911805,-8.30367567637261
"234","ENSG00000009335",-0.087059492871291,-6.22165109246069
"235","ENSG00000009413",-0.594241481239872,-8.00397961648596
"236","ENSG00000009694",-0.85612469550208,-2.89027985725527
"237","ENSG00000009709",0.810597496826276,-0.470666134310019
"238","ENSG00000009724",2.32803352390398,1.96773837549681
"239","ENSG00000009765",Inf,NA
"240","ENSG00000009780",-0.102696772155118,-4.63154037547297
"241","ENSG00000009790",NA,NA
"242","ENSG00000009830",0.529326678184099,-2.9993570427248
"243","ENSG00000009844",-0.244696802566977,-9.90788863579801
"244","ENSG00000009950",-1.18006787856873,-1.10365889359021
"245","ENSG00000009954",-0.14408128327949,-13.2231748802022
"246","ENSG00000010017",-0.170240141903427,-31.1942026429877
"247","ENSG00000010030",1.05010440102071,0.994262392352615
"248","ENSG00000010072",-0.381643328534329,-3.85786362241345
"249","ENSG00000010165",0.321719450758091,-0.881717786102814
"250","ENSG00000010219",0.572449934762145,0.166563591796618
"251","ENSG00000010244",-0.111566245989141,-12.3236012614025
"252","ENSG00000010256",0.0999855989595094,-4.86033181095871
"253","ENSG00000010270",0.147965777932167,-9.92900988901105
"254","ENSG00000010278",1.49213650741752,0.3517163090926
"255","ENSG00000010282",0.741633051465129,-0.324005557934314
"256","ENSG00000010292",0.534974090015852,-4.06366495072588
"257","ENSG00000010295",0.0740756600759128,-6.65956635496984
"258","ENSG00000010310",0.397075542539967,-1.90868184081124
"259","ENSG00000010318",0.346130547760726,-10.7260636653639
"260","ENSG00000010319",-2.54266988623112,-1.34374955173476
"261","ENSG00000010322",0.116341662663847,-5.18372892976054
"262","ENSG00000010327",-0.457483721385738,0.413637611793404
"263","ENSG00000010361",0.950993660665638,1.03500214955142
"264","ENSG00000010379",1.73139107888157,-0.079571146121993
"265","ENSG00000010404",-0.0497111067529233,-6.12372203571488
"266","ENSG00000010438",-0.583203658293824,2.95897767158425
"267","ENSG00000010539",0.343597046588536,-4.0230836715504
"268","ENSG00000010610",0.460656469516945,0.439656586239122
"269","ENSG00000010626",-0.181721950555363,-2.72443522109445
"270","ENSG00000010671",-4.21190861173051,-0.672218295355063
"271","ENSG00000010704",-0.789746124361114,-0.508541959053603
"272","ENSG00000010803",-0.208014154682668,-10.0957721618817
"273","ENSG00000010810",-0.0720711702911716,-23.590789084996
"274","ENSG00000010818",-0.579288572975961,-4.99896382137825
"275","ENSG00000010932",0.699143672341644,NA
"276","ENSG00000011007",-0.133561577028701,-15.7856423484609
"277","ENSG00000011009",0.124534666841624,-2.11535982794897
"278","ENSG00000011021",-0.154034250106421,-4.79440617793719
"279","ENSG00000011028",0.785136564589675,-1.21595603884144
"280","ENSG00000011052",-0.136470754190867,-5.5487005644716
"281","ENSG00000011083",-0.294429967822529,-10.5932049975828
"282","ENSG00000011105",0.205138165309392,-2.30107210167525
"283","ENSG00000011114",-0.364665610400825,-2.98480525508481
"284","ENSG00000011132",-0.00850883023817038,-3.11466105112141
"285","ENSG00000011143",-0.140450106774116,-7.10633893442044
"286","ENSG00000011198",-0.0865796058329335,-4.73110074683804
"287","ENSG00000011201",-0.0724484095254444,-9.90003042533547
"288","ENSG00000011243",-0.142331042527595,-9.69473748892558
"289","ENSG00000011258",-0.425825333720657,-4.70108351956759
"290","ENSG00000011260",-0.246020609776969,-4.78475164599826
"291","ENSG00000011275",0.0142192719929003,-11.7538861240112
"292","ENSG00000011295",-0.0754534776940853,-11.6041653749896
"293","ENSG00000011304",0.390830323095963,-1.56896261331853
"294","ENSG00000011332",-0.315387253783343,-9.95118386364068
"295","ENSG00000011347",-0.0203196032356521,-69.3717361307481
"296","ENSG00000011376",-0.134402337618159,-4.94647911034015
"297","ENSG00000011405",-2.3297262024682,-2.56046447750459
"298","ENSG00000011422",0.532555236427847,-0.45734832534138
"299","ENSG00000011426",-0.672573584822678,-4.9675517408777
"300","ENSG00000011451",0.116696692584846,-8.55491296174035
"301","ENSG00000011454",-0.233101414806875,-8.43360852041848
"302","ENSG00000011465",-3.69391848158053,-2.18802982636158
"303","ENSG00000011478",1.12687240394403,-2.64306988643668
"304","ENSG00000011485",0.0271575257510766,-4.27988774955367
"305","ENSG00000011523",-0.397814464791014,-5.86096997520907
"306","ENSG00000011566",-0.402418169825238,-4.751249034944
"307","ENSG00000011590",Inf,NA
"308","ENSG00000011600",NA,NA
"309","ENSG00000011638",0.439760233677529,-2.61339486683051
"310","ENSG00000011677",-0.196221417158766,-7.47093382571624
"311","ENSG00000012048",-0.118925920488357,-1.12571434373087
"312","ENSG00000012061",0.217293865703878,-3.70692485272751
"313","ENSG00000012124",-Inf,NA
"314","ENSG00000012171",0.708404865028137,-1.96414270912313
"315","ENSG00000012174",-0.12165507496513,-5.40972553919912
"316","ENSG00000012211",-0.656540754954952,-1.26687997800056
"317","ENSG00000012223",NA,NA
"318","ENSG00000012232",0.923143034190346,2.52663539495343
"319","ENSG00000012504",-Inf,NA
"320","ENSG00000012660",0.0842526879062494,-21.944826989931
"321","ENSG00000012779",0.788666530654938,-0.00248127740406057
"322","ENSG00000012817",-0.312809937792157,-7.0869158369911
"323","ENSG00000012822",-0.377339084500446,-4.63507767456568
"324","ENSG00000012963",0.0466654781187057,-3.260253777007
"325","ENSG00000012983",-0.536438597700344,-4.53338253980383
"326","ENSG00000013016",-0.190272260456763,-13.0632568900334
"327","ENSG00000013275",-0.117115060447258,-13.4475311190494
"328","ENSG00000013288",0.155042336295441,-8.54582216258095
"329","ENSG00000013293",-0.436895555592677,-11.3276560022393
"330","ENSG00000013297",0.793449472802175,0.286652499407265
"331","ENSG00000013306",0.307801516916062,-0.920832804122201
"332","ENSG00000013364",-0.715068315647123,-2.39692258521532
"333","ENSG00000013374",-0.372203669100364,-8.94451108076496
"334","ENSG00000013375",0.440097147124855,-0.658163357314367
"335","ENSG00000013392",-0.0865443901471235,-10.9355625601919
"336","ENSG00000013441",0.075976835836651,-5.30146152504443
"337","ENSG00000013503",-0.423149194076524,-6.672693086843
"338","ENSG00000013523",0.118769161407258,-9.41276220320853
"339","ENSG00000013561",-0.260880616279202,-7.32751574775888
"340","ENSG00000013563",0.479034017405243,-5.39273161738668
"341","ENSG00000013573",0.401358207035872,-5.04379020753767
"342","ENSG00000013583",0.279943291111191,-4.31093875132296
"343","ENSG00000013588",1.81137241359313,0.103499763742357
"344","ENSG00000013619",0.0345307023380685,-4.5415985443397
"345","ENSG00000013725",0.149755372880373,-2.10578241717333
"346","ENSG00000013810",0.609103417880548,-2.16926156969016
"347","ENSG00000014123",0.0180184427690431,-5.8915233136018
"348","ENSG00000014138",1.1157761415083,0.846483925183939
"349","ENSG00000014164",-0.153073439674781,-2.5747663865119
"350","ENSG00000014216",-0.268137987562861,-4.53296226934864
"351","ENSG00000014257",Inf,NA
"352","ENSG00000014641",0.0200378735491749,-5.36234910658387
"353","ENSG00000014824",-0.141170361437143,-5.31862637360056
"354","ENSG00000014914",-0.80228724954225,-3.89979710083409
"355","ENSG00000014919",-0.252146347934849,-10.4850478788053
"356","ENSG00000015133",0.207196211647433,-2.82423493690371
"357","ENSG00000015153",-0.138205600240143,-8.9700077175846
"358","ENSG00000015171",-0.664514586355813,-2.8718375987367
"359","ENSG00000015285",-0.55731115582517,-0.931253949967988
"360","ENSG00000015413",0.770584985225732,0.045224259631232
"361","ENSG00000015475",0.201579236215115,0.164174839278458
"362","ENSG00000015479",-0.259137625101676,-9.78046289732121
"363","ENSG00000015520",2.55473500099579,0.448168223469534
"364","ENSG00000015532",-1.57162018228209,-0.308445881911496
"365","ENSG00000015568",-0.514355328530477,-1.78779345751662
"366","ENSG00000015592",-0.254729595931965,-13.347908641419
"367","ENSG00000015676",-0.211376460089403,-9.26596998086097
"368","ENSG00000016082",-0.156817974396964,-8.55732923654424
"369","ENSG00000016391",-0.411667382218556,-1.78276140411369
"370","ENSG00000016402",NA,NA
"371","ENSG00000016490",NA,NA
"372","ENSG00000016602",-Inf,NA
"373","ENSG00000016864",0.188140084276333,-6.91278374656279
"374","ENSG00000017260",-0.261042737397302,-5.55240462966436
"375","ENSG00000017427",4.35074151465394,4.61891697501692
"376","ENSG00000017483",-0.234069774648447,-6.8390777415442
"377","ENSG00000017797",-0.245519843175898,-8.76846301112915
"378","ENSG00000018189",-0.125260609636608,-11.4695209705544
"379","ENSG00000018236",-0.372943833572319,-9.78512324472503
"380","ENSG00000018280",0.64654352952548,-1.29735030794856
"381","ENSG00000018408",-0.614433968461776,-1.57478450057165
"382","ENSG00000018510",-0.393052215620205,-11.0124480338826
"383","ENSG00000018607",-0.193383365207886,-1.6810574195972
"384","ENSG00000018610",0.106756231006264,-6.01805592271806
"385","ENSG00000018625",0.00891161171764153,-1.0940995427274
"386","ENSG00000018699",0.0378008199472063,-1.13182167331043
"387","ENSG00000018869",-0.260975477814743,-1.62452420975424
"388","ENSG00000019102",NA,NA
"389","ENSG00000019144",-0.480777341318879,-5.93854369135076
"390","ENSG00000019169",NA,NA
"391","ENSG00000019186",Inf,NA
"392","ENSG00000019485",0.32397441100984,-2.96991029609503
"393","ENSG00000019505",-0.180022886221703,-19.8569743533285
"394","ENSG00000019549",-0.426345538661935,-0.557434897028147
"395","ENSG00000019582",-0.428610005528482,-5.66587727140415
"396","ENSG00000019991",Inf,NA
"397","ENSG00000019995",-0.209479303693752,-17.5942283961578
"398","ENSG00000020129",-0.345627607081541,-15.424265812757
"399","ENSG00000020181",0.106706940567035,-9.2745264211827
"400","ENSG00000020219",-Inf,NA
"401","ENSG00000020256",-0.183656780562841,-4.86853106157918
"402","ENSG00000020426",-0.386819650878924,-22.2809621083738
"403","ENSG00000020577",0.350681504369727,-3.37255562384732
"404","ENSG00000020633",-0.0627372381370661,0.332943122890937
"405","ENSG00000020922",-0.140587156078094,-4.86321142271152
"406","ENSG00000021300",0.46580078860004,-1.02718679315279
"407","ENSG00000021355",0.0072405548229135,0.144173978582399
"408","ENSG00000021461",-Inf,-0.795700335207516
"409","ENSG00000021488",-0.129484861941708,-1.00731232161792
"410","ENSG00000021574",-0.162282487095693,-9.44024383727595
"411","ENSG00000021645",-0.341438629306063,-5.51732423267059
"412","ENSG00000021762",-0.223941522394514,-6.53356481559066
"413","ENSG00000021776",0.0175231556353445,-3.34082798084482
"414","ENSG00000021826",0.0604361280178928,-1.61733891284567
"415","ENSG00000021852",NA,NA
"416","ENSG00000022267",-0.198692765794928,-5.87905058185408
"417","ENSG00000022277",0.0753826780190476,-6.46137511252884
"418","ENSG00000022355",-0.00588043916586345,-2.66697529014054
"419","ENSG00000022556",0.0265566820853475,-5.38299116317192
"420","ENSG00000022567",0.0272816890388246,-3.11748909914381
"421","ENSG00000022840",0.132541958919129,-5.87531232696885
"422","ENSG00000022976",0.355696651019232,-6.05745244008224
"423","ENSG00000023041",0.234644447043148,-3.05529779542134
"424","ENSG00000023171",-0.113989473745562,-14.2170219960767
"425","ENSG00000023191",0.257814628158629,-3.42509257659622
"426","ENSG00000023228",-0.382008600525214,-4.58950186541503
"427","ENSG00000023287",-0.0158959152059822,-6.85600355407921
"428","ENSG00000023318",-0.126088997981405,-8.69333039727739
"429","ENSG00000023330",0.09278928150963,-6.39694947485794
"430","ENSG00000023445",1.67209613998876,3.84376930357403
"431","ENSG00000023516",-0.269892913177339,-5.93395610393521
"432","ENSG00000023572",0.182272547949596,-1.32549752756393
"433","ENSG00000023608",0.0121062874097527,-7.95659170479166
"434","ENSG00000023697",0.405023620597606,-0.106233434119884
"435","ENSG00000023734",-0.168579529626924,-22.0540363134031
"436","ENSG00000023839",0.315063773138128,-0.686230278184357
"437","ENSG00000023892",-1.73602434317766,0.0173201321855311
"438","ENSG00000023902",0.271845409780878,-13.7169705868771
"439","ENSG00000023909",-0.311055227609269,-4.08559576998426
"440","ENSG00000024048",-0.226157973118685,-4.68674167177143
"441","ENSG00000024422",-0.870363600698343,-3.03207984253654
"442","ENSG00000024526",0.592074192081224,-0.885598254571615
"443","ENSG00000024862",-0.143522555186009,-3.68940526465972
"444","ENSG00000025039",0.13468253594565,-2.35080550175877
"445","ENSG00000025156",-0.347016963325948,-5.60692883501557
"446","ENSG00000025293",-0.0105163715251878,-10.8568976587765
"447","ENSG00000025423",0.0293218575401284,-0.647310171002097
"448","ENSG00000025434",-0.181797327517894,-0.904700514603748
"449","ENSG00000025708",1.02115155307067,-0.559993705004031
"450","ENSG00000025770",0.104260034436574,-6.88595648569357
"451","ENSG00000025772",-0.0335613201215254,-2.27252469027884
"452","ENSG00000025796",-0.291055210135439,-2.92856142769002
"453","ENSG00000025800",-0.192066363011666,-9.16564021826274
"454","ENSG00000026025",0.298338690688705,-1.67142676324369
"455","ENSG00000026036",-0.0258499182977832,-4.07528965733889
"456","ENSG00000026103",1.48384490284908,1.49135452458827
"457","ENSG00000026297",0.140150719715261,-6.80291753937795
"458","ENSG00000026508",-1.4593500552312,-0.725239404033424
"459","ENSG00000026559",0.277011597432373,-1.04661635180899
"460","ENSG00000026652",0.476812483597136,-6.98908816790607
"461","ENSG00000026751",NA,NA
"462","ENSG00000026950",0.448251886661602,-2.20168925249058
"463","ENSG00000027001",0.336784386168212,-3.16799941852464
"464","ENSG00000027075",0.0879500177394629,-1.90644591920668
"465","ENSG00000027644",-0.0973368245758422,-1.17142314190177
"466","ENSG00000027697",0.257021946212675,-7.13968442714961
"467","ENSG00000027847",0.380271043590994,-5.16344528116703
"468","ENSG00000027869",0.849341913795749,1.25505712703056
"469","ENSG00000028116",0.423606473452864,-1.28284699916368
"470","ENSG00000028137",Inf,NA
"471","ENSG00000028203",-0.191138795966061,-5.11598797533108
"472","ENSG00000028277",-0.520771960559921,-1.73355268918952
"473","ENSG00000028310",0.133967353340217,-8.70157748432845
"474","ENSG00000028528",-0.00129688890307778,-4.8213323283319
"475","ENSG00000028839",0.0741083435090109,-10.5309487118558
"476","ENSG00000029153",-0.163728518124689,-16.231939158322
"477","ENSG00000029363",-0.412290763753418,-8.31541411659174
"478","ENSG00000029364",0.0777305465801861,-18.3061495311118
"479","ENSG00000029534",-0.506956040729796,-4.37039781068217
"480","ENSG00000029559",NA,NA
"481","ENSG00000029639",-0.0659077164835608,-1.45985718528562
"482","ENSG00000029725",-0.380545486029156,-12.3265868465825
"483","ENSG00000029993",-0.149654347691494,-6.95456595808603
"484","ENSG00000030066",0.182318166538597,-7.13478650001153
"485","ENSG00000030110",0.238705261903633,-3.40613796730935
"486","ENSG00000030304",Inf,NA
"487","ENSG00000030419",0.212531186429348,-7.67359004771039
"488","ENSG00000030582",0.513347397665674,-3.57589900971295
"489","ENSG00000031003",-0.271617907564621,-2.30357391209436
"490","ENSG00000031081",0.859291793044317,0.327754580916929
