"","gene_id","log2_RE_FC","Z_score"
"186","ENSG00000008311",0.148000647024108,-3.49896222448533
"187","ENSG00000008323",0.0241644814587166,-0.03109416274537
"188","ENSG00000008324",0.222396871787717,-3.06883170567803
"189","ENSG00000008382",0.138889698111725,-5.03609268436765
"190","ENSG00000008394",0.129337464414263,-0.346050022635412
"191","ENSG00000008405",-0.113394617429778,-5.92599675595993
"192","ENSG00000008441",1.24165230861724,1.68439230095093
"193","ENSG00000008513",0.00404976161248391,-5.38798593580641
"194","ENSG00000008516",-0.0884377392156749,-0.206788092285869
"195","ENSG00000008517",-0.744904939457192,-1.06851751987864
"196","ENSG00000008710",-0.028495350475523,-2.9971756880193
"197","ENSG00000008735",-1.18620045998462,-0.411053950708867
"198","ENSG00000008838",0.0252471802677269,-3.26154693236825
"199","ENSG00000008853",-0.141700394181736,-8.04556789918343
"200","ENSG00000008869",-0.233118329947057,-9.22763156788346
"201","ENSG00000008952",-0.393707784238996,-6.28213961405184
"202","ENSG00000008988",0.355455125630734,-1.04400431902016
"203","ENSG00000009307",-0.0228553559911805,-8.30367567637261
"204","ENSG00000009335",-0.087059492871291,-6.22165109246069
"205","ENSG00000009413",-0.594241481239872,-8.00397961648596
"206","ENSG00000009694",-0.85612469550208,-2.89027985725527
"207","ENSG00000009709",0.810597496826276,-0.470666134310019
"208","ENSG00000009724",2.32803352390398,1.96773837549681
"209","ENSG00000009780",-0.102696772155118,-4.63154037547297
"210","ENSG00000009830",0.529326678184099,-2.9993570427248
"211","ENSG00000009844",-0.244696802566977,-9.90788863579801
"212","ENSG00000009950",-1.18006787856873,-1.10365889359021
"213","ENSG00000009954",-0.14408128327949,-13.2231748802022
"214","ENSG00000010017",-0.170240141903427,-31.1942026429877
"215","ENSG00000010030",1.05010440102071,0.994262392352615
"216","ENSG00000010072",-0.381643328534329,-3.85786362241345
"217","ENSG00000010165",0.321719450758091,-0.881717786102814
"218","ENSG00000010219",0.572449934762145,0.166563591796618
"219","ENSG00000010244",-0.111566245989141,-12.3236012614025
"220","ENSG00000010256",0.0999855989595094,-4.86033181095871
"221","ENSG00000010270",0.147965777932167,-9.92900988901105
"222","ENSG00000010278",1.49213650741752,0.3517163090926
"223","ENSG00000010282",0.741633051465129,-0.324005557934314
"224","ENSG00000010292",0.534974090015852,-4.06366495072588
"225","ENSG00000010295",0.0740756600759128,-6.65956635496984
"226","ENSG00000010310",0.397075542539967,-1.90868184081124
"227","ENSG00000010318",0.346130547760726,-10.7260636653639
"228","ENSG00000010319",-2.54266988623112,-1.34374955173476
"229","ENSG00000010322",0.116341662663847,-5.18372892976054
"230","ENSG00000010361",0.950993660665638,1.03500214955142
"231","ENSG00000010379",1.73139107888157,-0.079571146121993
"232","ENSG00000010404",-0.0497111067529233,-6.12372203571488
"233","ENSG00000010438",-0.583203658293824,2.95897767158425
"234","ENSG00000010539",0.343597046588536,-4.0230836715504
"235","ENSG00000010610",0.460656469516945,0.439656586239122
"236","ENSG00000010626",-0.181721950555363,-2.72443522109445
"237","ENSG00000010671",-4.21190861173051,-0.672218295355063
"238","ENSG00000010704",-0.789746124361114,-0.508541959053603
"239","ENSG00000010803",-0.208014154682668,-10.0957721618817
"240","ENSG00000010810",-0.0720711702911716,-23.590789084996
"241","ENSG00000010818",-0.579288572975961,-4.99896382137825
"242","ENSG00000011007",-0.133561577028701,-15.7856423484609
"243","ENSG00000011009",0.124534666841624,-2.11535982794897
"244","ENSG00000011021",-0.154034250106421,-4.79440617793719
"245","ENSG00000011028",0.785136564589675,-1.21595603884144
"246","ENSG00000011052",-0.136470754190867,-5.5487005644716
"247","ENSG00000011083",-0.294429967822529,-10.5932049975828
"248","ENSG00000011105",0.205138165309392,-2.30107210167525
"249","ENSG00000011114",-0.364665610400825,-2.98480525508481
"250","ENSG00000011132",-0.00850883023817038,-3.11466105112141
"251","ENSG00000011143",-0.140450106774116,-7.10633893442044
"252","ENSG00000011198",-0.0865796058329335,-4.73110074683804
"253","ENSG00000011201",-0.0724484095254444,-9.90003042533547
"254","ENSG00000011243",-0.142331042527595,-9.69473748892558
"255","ENSG00000011258",-0.425825333720657,-4.70108351956759
"256","ENSG00000011260",-0.246020609776969,-4.78475164599826
"257","ENSG00000011275",0.0142192719929003,-11.7538861240112
"258","ENSG00000011295",-0.0754534776940853,-11.6041653749896
"259","ENSG00000011304",0.390830323095963,-1.56896261331853
"260","ENSG00000011332",-0.315387253783343,-9.95118386364068
"261","ENSG00000011347",-0.0203196032356521,-69.3717361307481
"262","ENSG00000011376",-0.134402337618159,-4.94647911034015
"263","ENSG00000011405",-2.3297262024682,-2.56046447750459
"264","ENSG00000011422",0.532555236427847,-0.45734832534138
"265","ENSG00000011426",-0.672573584822678,-4.9675517408777
"266","ENSG00000011451",0.116696692584846,-8.55491296174035
"267","ENSG00000011454",-0.233101414806875,-8.43360852041848
"268","ENSG00000011465",-3.69391848158053,-2.18802982636158
"269","ENSG00000011478",1.12687240394403,-2.64306988643668
"270","ENSG00000011485",0.0271575257510766,-4.27988774955367
"271","ENSG00000011523",-0.397814464791014,-5.86096997520907
"272","ENSG00000011566",-0.402418169825238,-4.751249034944
"273","ENSG00000011638",0.439760233677529,-2.61339486683051
"274","ENSG00000011677",-0.196221417158766,-7.47093382571624
"275","ENSG00000012048",-0.118925920488357,-1.12571434373087
"276","ENSG00000012061",0.217293865703878,-3.70692485272751
"277","ENSG00000012171",0.708404865028137,-1.96414270912313
"278","ENSG00000012174",-0.12165507496513,-5.40972553919912
"279","ENSG00000012211",-0.656540754954952,-1.26687997800056
"280","ENSG00000012232",0.923143034190346,2.52663539495343
"281","ENSG00000012660",0.0842526879062494,-21.944826989931
"282","ENSG00000012779",0.788666530654938,-0.00248127740406057
"283","ENSG00000012817",-0.312809937792157,-7.0869158369911
"284","ENSG00000012822",-0.377339084500446,-4.63507767456568
"285","ENSG00000012963",0.0466654781187057,-3.260253777007
"286","ENSG00000012983",-0.536438597700344,-4.53338253980383
"287","ENSG00000013016",-0.190272260456763,-13.0632568900334
"288","ENSG00000013275",-0.117115060447258,-13.4475311190494
"289","ENSG00000013288",0.155042336295441,-8.54582216258095
"290","ENSG00000013293",-0.436895555592677,-11.3276560022393
"291","ENSG00000013297",0.793449472802175,0.286652499407265
"292","ENSG00000013306",0.307801516916062,-0.920832804122201
"293","ENSG00000013364",-0.715068315647123,-2.39692258521532
"294","ENSG00000013374",-0.372203669100364,-8.94451108076496
"295","ENSG00000013375",0.440097147124855,-0.658163357314367
"296","ENSG00000013392",-0.0865443901471235,-10.9355625601919
"297","ENSG00000013441",0.075976835836651,-5.30146152504443
"298","ENSG00000013503",-0.423149194076524,-6.672693086843
"299","ENSG00000013523",0.118769161407258,-9.41276220320853
"300","ENSG00000013561",-0.260880616279202,-7.32751574775888
"301","ENSG00000013563",0.479034017405243,-5.39273161738668
"302","ENSG00000013573",0.401358207035872,-5.04379020753767
"303","ENSG00000013583",0.279943291111191,-4.31093875132296
"304","ENSG00000013588",1.81137241359313,0.103499763742357
"305","ENSG00000013619",0.0345307023380685,-4.5415985443397
"306","ENSG00000013725",0.149755372880373,-2.10578241717333
"307","ENSG00000013810",0.609103417880548,-2.16926156969016
"308","ENSG00000014123",0.0180184427690431,-5.8915233136018
"309","ENSG00000014138",1.1157761415083,0.846483925183939
"310","ENSG00000014164",-0.153073439674781,-2.5747663865119
"311","ENSG00000014216",-0.268137987562861,-4.53296226934864
"312","ENSG00000014641",0.0200378735491749,-5.36234910658387
"313","ENSG00000014824",-0.141170361437143,-5.31862637360056
"314","ENSG00000014914",-0.80228724954225,-3.89979710083409
"315","ENSG00000014919",-0.252146347934849,-10.4850478788053
"316","ENSG00000015133",0.207196211647433,-2.82423493690371
"317","ENSG00000015153",-0.138205600240143,-8.9700077175846
"318","ENSG00000015171",-0.664514586355813,-2.8718375987367
"319","ENSG00000015285",-0.55731115582517,-0.931253949967988
"320","ENSG00000015413",0.770584985225732,0.045224259631232
"321","ENSG00000015475",0.201579236215115,0.164174839278458
"322","ENSG00000015479",-0.259137625101676,-9.78046289732121
"323","ENSG00000015520",2.55473500099579,0.448168223469534
"324","ENSG00000015532",-1.57162018228209,-0.308445881911496
"325","ENSG00000015568",-0.514355328530477,-1.78779345751662
"326","ENSG00000015592",-0.254729595931965,-13.347908641419
"327","ENSG00000015676",-0.211376460089403,-9.26596998086097
"328","ENSG00000016082",-0.156817974396964,-8.55732923654424
"329","ENSG00000016391",-0.411667382218556,-1.78276140411369
"330","ENSG00000016864",0.188140084276333,-6.91278374656279
"331","ENSG00000017260",-0.261042737397302,-5.55240462966436
"332","ENSG00000017427",4.35074151465394,4.61891697501692
"333","ENSG00000017483",-0.234069774648447,-6.8390777415442
"334","ENSG00000017797",-0.245519843175898,-8.76846301112915
"335","ENSG00000018189",-0.125260609636608,-11.4695209705544
"336","ENSG00000018236",-0.372943833572319,-9.78512324472503
"337","ENSG00000018280",0.64654352952548,-1.29735030794856
"338","ENSG00000018408",-0.614433968461776,-1.57478450057165
"339","ENSG00000018510",-0.393052215620205,-11.0124480338826
"340","ENSG00000018607",-0.193383365207886,-1.6810574195972
"341","ENSG00000018610",0.106756231006264,-6.01805592271806
"342","ENSG00000018625",0.00891161171764153,-1.0940995427274
"343","ENSG00000018699",0.0378008199472063,-1.13182167331043
"344","ENSG00000018869",-0.260975477814743,-1.62452420975424
"345","ENSG00000019144",-0.480777341318879,-5.93854369135076
"346","ENSG00000019485",0.32397441100984,-2.96991029609503
"347","ENSG00000019505",-0.180022886221703,-19.8569743533285
"348","ENSG00000019549",-0.426345538661935,-0.557434897028147
"349","ENSG00000019582",-0.428610005528482,-5.66587727140415
"350","ENSG00000019995",-0.209479303693752,-17.5942283961578
"351","ENSG00000020129",-0.345627607081541,-15.424265812757
"352","ENSG00000020181",0.106706940567035,-9.2745264211827
"353","ENSG00000020256",-0.183656780562841,-4.86853106157918
"354","ENSG00000020426",-0.386819650878924,-22.2809621083738
"355","ENSG00000020577",0.350681504369727,-3.37255562384732
"356","ENSG00000020633",-0.0627372381370661,0.332943122890937
"357","ENSG00000020922",-0.140587156078094,-4.86321142271152
"358","ENSG00000021300",0.46580078860004,-1.02718679315279
"359","ENSG00000021355",0.0072405548229135,0.144173978582399
"360","ENSG00000021461",-Inf,-0.795700335207516
"361","ENSG00000021488",-0.129484861941708,-1.00731232161792
"362","ENSG00000021574",-0.162282487095693,-9.44024383727595
"363","ENSG00000021645",-0.341438629306063,-5.51732423267059
"364","ENSG00000021762",-0.223941522394514,-6.53356481559066
"365","ENSG00000021776",0.0175231556353445,-3.34082798084482
"366","ENSG00000021826",0.0604361280178928,-1.61733891284567
"367","ENSG00000022267",-0.198692765794928,-5.87905058185408
"368","ENSG00000022277",0.0753826780190476,-6.46137511252884
"369","ENSG00000022355",-0.00588043916586345,-2.66697529014054
"370","ENSG00000022556",0.0265566820853475,-5.38299116317192
"371","ENSG00000022567",0.0272816890388246,-3.11748909914381
"372","ENSG00000022840",0.132541958919129,-5.87531232696885
"373","ENSG00000022976",0.355696651019232,-6.05745244008224
"374","ENSG00000023041",0.234644447043148,-3.05529779542134
"375","ENSG00000023171",-0.113989473745562,-14.2170219960767
"376","ENSG00000023191",0.257814628158629,-3.42509257659622
"377","ENSG00000023228",-0.382008600525214,-4.58950186541503
"378","ENSG00000023287",-0.0158959152059822,-6.85600355407921
"379","ENSG00000023318",-0.126088997981405,-8.69333039727739
"380","ENSG00000023330",0.09278928150963,-6.39694947485794
"381","ENSG00000023445",1.67209613998876,3.84376930357403
"382","ENSG00000023516",-0.269892913177339,-5.93395610393521
"383","ENSG00000023572",0.182272547949596,-1.32549752756393
"384","ENSG00000023608",0.0121062874097527,-7.95659170479166
"385","ENSG00000023697",0.405023620597606,-0.106233434119884
"386","ENSG00000023734",-0.168579529626924,-22.0540363134031
"387","ENSG00000023839",0.315063773138128,-0.686230278184357
"388","ENSG00000023892",-1.73602434317766,0.0173201321855311
"389","ENSG00000023902",0.271845409780878,-13.7169705868771
"390","ENSG00000023909",-0.311055227609269,-4.08559576998426
"391","ENSG00000024048",-0.226157973118685,-4.68674167177143
"392","ENSG00000024422",-0.870363600698343,-3.03207984253654
"393","ENSG00000024526",0.592074192081224,-0.885598254571615
"394","ENSG00000024862",-0.143522555186009,-3.68940526465972
"395","ENSG00000025039",0.13468253594565,-2.35080550175877
"396","ENSG00000025156",-0.347016963325948,-5.60692883501557
"397","ENSG00000025293",-0.0105163715251878,-10.8568976587765
"398","ENSG00000025423",0.0293218575401284,-0.647310171002097
"399","ENSG00000025434",-0.181797327517894,-0.904700514603748
"400","ENSG00000025708",1.02115155307067,-0.559993705004031
"401","ENSG00000025770",0.104260034436574,-6.88595648569357
"402","ENSG00000025772",-0.0335613201215254,-2.27252469027884
"403","ENSG00000025796",-0.291055210135439,-2.92856142769002
"404","ENSG00000025800",-0.192066363011666,-9.16564021826274
"405","ENSG00000026025",0.298338690688705,-1.67142676324369
"406","ENSG00000026036",-0.0258499182977832,-4.07528965733889
"407","ENSG00000026297",0.140150719715261,-6.80291753937795
"408","ENSG00000026508",-1.4593500552312,-0.725239404033424
"409","ENSG00000026559",0.277011597432373,-1.04661635180899
"410","ENSG00000026652",0.476812483597136,-6.98908816790607
"411","ENSG00000026950",0.448251886661602,-2.20168925249058
"412","ENSG00000027001",0.336784386168212,-3.16799941852464
"413","ENSG00000027075",0.0879500177394629,-1.90644591920668
"414","ENSG00000027644",-0.0973368245758422,-1.17142314190177
"415","ENSG00000027697",0.257021946212675,-7.13968442714961
"416","ENSG00000027847",0.380271043590994,-5.16344528116703
"417","ENSG00000027869",0.849341913795749,1.25505712703056
"418","ENSG00000028116",0.423606473452864,-1.28284699916368
"419","ENSG00000028203",-0.191138795966061,-5.11598797533108
"420","ENSG00000028277",-0.520771960559921,-1.73355268918952
"421","ENSG00000028310",0.133967353340217,-8.70157748432845
"422","ENSG00000028528",-0.00129688890307778,-4.8213323283319
"423","ENSG00000028839",0.0741083435090109,-10.5309487118558
"424","ENSG00000029153",-0.163728518124689,-16.231939158322
"425","ENSG00000029363",-0.412290763753418,-8.31541411659174
"426","ENSG00000029364",0.0777305465801861,-18.3061495311118
"427","ENSG00000029534",-0.506956040729796,-4.37039781068217
"428","ENSG00000029639",-0.0659077164835608,-1.45985718528562
"429","ENSG00000029725",-0.380545486029156,-12.3265868465825
"430","ENSG00000029993",-0.149654347691494,-6.95456595808603
"431","ENSG00000030066",0.182318166538597,-7.13478650001153
"432","ENSG00000030110",0.238705261903633,-3.40613796730935
"433","ENSG00000030419",0.212531186429348,-7.67359004771039
"434","ENSG00000030582",0.513347397665674,-3.57589900971295
"435","ENSG00000031003",-0.271617907564621,-2.30357391209436
"436","ENSG00000031081",0.859291793044317,0.327754580916929
"437","ENSG00000031691",0.4429490579406,-2.22400391149943
"438","ENSG00000031698",-0.214466924565256,-11.8015581115424
"439","ENSG00000031823",0.0448617030573125,-3.31907053490457
"440","ENSG00000032219",-0.575333336602725,-10.7132079112824
"441","ENSG00000032389",0.0647016069400928,-5.85302273468204
"442","ENSG00000032444",0.064326922337581,-5.83918311698213
"443","ENSG00000032742",-0.152304718330762,-2.96942953265189
"444","ENSG00000033011",0.488096970554931,-2.29652279180868
"445","ENSG00000033030",-0.247016266063533,-7.36542505426307
"446","ENSG00000033050",0.200548012754092,-10.9394123882986
"447","ENSG00000033100",0.56854471782738,-4.39684544001441
"448","ENSG00000033122",-0.529649509050246,-7.26246203288936
"449","ENSG00000033170",0.252046321163643,-4.73330388215497
"450","ENSG00000033178",-0.202535921802977,-2.91073697788404
"451","ENSG00000033327",-0.274074969597724,-10.6079205393555
"452","ENSG00000033627",-0.158645976236527,-5.66269541739447
"453","ENSG00000033800",-0.55923836416869,-4.33813543422281
"454","ENSG00000033867",-0.670223578386622,-5.12183471492721
"455","ENSG00000034053",-0.106166842570952,-10.546834666858
"456","ENSG00000034152",0.234472517418164,-2.43475092678242
"457","ENSG00000034239",0.411277268079162,0.094205784182595
"458","ENSG00000034510",-0.099818076946457,0.379826186124929
"459","ENSG00000034533",-0.195913754144179,-2.97647236465431
"460","ENSG00000034677",-0.430255186987135,-12.1329727616692
"461","ENSG00000034693",-0.429527586449485,-7.52864522254694
"462","ENSG00000034713",-0.155813294085758,-7.1094803611416
"463","ENSG00000035115",0.270892067121414,-7.78005170970721
"464","ENSG00000035141",-0.162013215112341,-12.2427772831051
"465","ENSG00000035403",-0.0471149095794553,-4.37995088252608
"466","ENSG00000035499",0.886801550309017,-0.58653747424453
"467","ENSG00000035664",0.636318430175905,0.286015611660876
"468","ENSG00000035681",-0.312981554658765,-6.06050875295209
"469","ENSG00000035687",-0.139426725795689,-10.0836819181242
"470","ENSG00000035862",0.0118971450689272,-5.83030597410285
"471","ENSG00000035928",-0.270622728370174,-7.63222843991071
